split,teamname,side,date,league,result,gamelength,firstblood,firstdragon,firsttower,totalKills,totalDragons,totalBarons,totalTowers,totalInhibitors
,EGN Esports,Red,2023-10-18,IC,0,30.4,0,0,0,41,4,2,10,2.0
,Giants,Blue,2023-10-18,IC,1,27.93,1,1,1,28,4,1,11,2.0
,EGN Esports,Red,2023-10-18,IC,0,27.93,0,0,0,28,4,1,11,2.0
,Barça eSports,Blue,2023-10-18,IC,0,30.38,0,0,1,29,4,1,11,1.0
,Case Esports,Red,2023-10-18,IC,1,30.38,1,1,0,29,4,1,11,1.0
,Case Esports,Blue,2023-10-18,IC,0,26.47,1,1,0,28,3,1,11,2.0
,Barça eSports,Red,2023-10-18,IC,1,26.47,0,0,1,28,3,1,11,2.0
,Barça eSports,Blue,2023-10-18,IC,0,29.73,0,0,1,30,4,2,13,2.0
,Case Esports,Red,2023-10-18,IC,1,29.73,1,1,0,30,4,2,13,2.0
,T1,Blue,2023-10-19,WLDS,1,36.47,1,1,1,29,4,2,13,1.0
,Team Liquid,Red,2023-10-19,WLDS,0,36.47,0,0,0,29,4,2,13,1.0
,Cloud9,Blue,2023-10-19,WLDS,1,30.98,0,1,1,13,4,2,13,1.0
,MAD Lions KOI,Red,2023-10-19,WLDS,0,30.98,1,0,0,13,4,2,13,1.0
,Gen.G,Blue,2023-10-19,WLDS,1,22.58,1,1,1,27,2,1,10,2.0
,GAM Esports,Red,2023-10-19,WLDS,0,22.58,0,0,0,27,2,1,10,2.0
,Team BDS,Blue,2023-10-19,WLDS,0,27.07,1,1,1,20,4,1,14,2.0
,JD Gaming,Red,2023-10-19,WLDS,1,27.07,0,0,0,20,4,1,14,2.0
,G2 Esports,Blue,2023-10-19,WLDS,1,42.2,1,1,1,25,6,3,14,2.0
,Dplus KIA,Red,2023-10-19,WLDS,0,42.2,0,0,0,25,6,3,14,2.0
,Weibo Gaming,Blue,2023-10-19,WLDS,1,29.18,1,0,1,15,4,2,11,1.0
,NRG Kia,Red,2023-10-19,WLDS,0,29.18,0,1,0,15,4,2,11,1.0
,LNG Esports,Blue,2023-10-19,WLDS,1,29.18,1,0,0,31,4,2,13,1.0
,Fnatic,Red,2023-10-19,WLDS,0,29.18,0,1,1,31,4,2,13,1.0
,Bilibili Gaming,Blue,2023-10-19,WLDS,1,45.27,0,1,0,30,6,3,14,2.0
,KT Rolster,Red,2023-10-19,WLDS,0,45.27,1,0,1,30,6,3,14,2.0
,NRG Kia,Blue,2023-10-20,WLDS,1,31.63,1,0,0,26,4,1,12,1.0
,Team Liquid,Red,2023-10-20,WLDS,0,31.63,0,1,1,26,4,1,12,1.0
,Cloud9,Blue,2023-10-20,WLDS,0,32.22,0,0,1,20,5,2,14,2.0
,LNG Esports,Red,2023-10-20,WLDS,1,32.22,1,1,0,20,5,2,14,2.0
,MAD Lions KOI,Blue,2023-10-20,WLDS,1,31.85,1,1,1,26,5,2,12,1.0
,Team BDS,Red,2023-10-20,WLDS,0,31.85,0,0,0,26,5,2,12,1.0
,Fnatic,Blue,2023-10-20,WLDS,1,24.15,0,0,1,25,3,1,10,1.0
,GAM Esports,Red,2023-10-20,WLDS,0,24.15,1,1,0,25,3,1,10,1.0
,Gen.G,Blue,2023-10-20,WLDS,1,29.68,0,1,0,20,5,1,13,1.0
,T1,Red,2023-10-20,WLDS,0,29.68,1,0,1,20,5,1,13,1.0
,G2 Esports,Blue,2023-10-20,WLDS,1,38.4,0,0,0,49,5,3,16,1.0
,Weibo Gaming,Red,2023-10-20,WLDS,0,38.4,1,1,1,49,5,3,16,1.0
,JD Gaming,Blue,2023-10-20,WLDS,1,24.63,1,1,1,26,4,1,11,2.0
,Bilibili Gaming,Red,2023-10-20,WLDS,0,24.63,0,0,0,26,4,1,11,2.0
,Dplus KIA,Blue,2023-10-20,WLDS,0,32.02,0,1,0,20,4,1,13,2.0
,KT Rolster,Red,2023-10-20,WLDS,1,32.02,1,0,1,20,4,1,13,2.0
Champ 2,Dplus KIA Youth,Blue,2023-10-21,LAS,1,21.75,1,1,1,17,3,1,9,1.0
Champ 2,T1 Esports Academy Rookies,Red,2023-10-21,LAS,0,21.75,0,0,0,17,3,1,9,1.0
Champ 2,KT Rolster Academy,Blue,2023-10-21,LAS,1,26.95,1,1,1,26,3,1,12,2.0
Champ 2,DRX Academy,Red,2023-10-21,LAS,0,26.95,0,0,0,26,3,1,12,2.0
Champ 2,DN Freecs Academy,Blue,2023-10-21,LAS,0,27.02,1,0,0,28,4,1,12,1.0
Champ 2,OKSavingsBank BRION Academy,Red,2023-10-21,LAS,1,27.02,0,1,1,28,4,1,12,1.0
Champ 2,Liiv SANDBOX Academy,Blue,2023-10-21,LAS,1,39.07,0,1,0,26,6,2,16,3.0
Champ 2,Gen.G Scholars,Red,2023-10-21,LAS,0,39.07,1,0,1,26,6,2,16,3.0
Champ 2,T1 Esports Academy Rookies,Blue,2023-10-21,LAS,1,33.83,1,1,0,46,5,2,16,2.0
Champ 2,Dplus KIA Youth,Red,2023-10-21,LAS,0,33.83,0,0,1,46,5,2,16,2.0
Champ 2,DRX Academy,Blue,2023-10-21,LAS,1,38.95,1,1,1,48,6,3,16,1.0
Champ 2,KT Rolster Academy,Red,2023-10-21,LAS,0,38.95,0,0,0,48,6,3,16,1.0
Champ 2,OKSavingsBank BRION Academy,Blue,2023-10-21,LAS,1,32.48,0,1,1,40,5,2,16,3.0
Champ 2,DN Freecs Academy,Red,2023-10-21,LAS,0,32.48,1,0,0,40,5,2,16,3.0
Champ 2,Gen.G Scholars,Blue,2023-10-21,LAS,1,35.72,0,0,0,28,4,2,13,1.0
Champ 2,Liiv SANDBOX Academy,Red,2023-10-21,LAS,0,35.72,1,1,1,28,4,2,13,1.0
Champ 2,Hanwha Life Esports Academy,Blue,2023-10-21,LAS,1,30.45,0,0,1,27,4,1,11,1.0
Champ 2,T1 Esports Academy Rookies,Red,2023-10-21,LAS,0,30.45,1,1,0,27,4,1,11,1.0
Champ 2,DRX Academy,Blue,2023-10-21,LAS,0,19.1,0,0,0,26,2,0,9,1.0
Champ 2,Dplus KIA Youth,Red,2023-10-21,LAS,1,19.1,1,1,1,26,2,0,9,1.0
,JD Gaming,Blue,2023-10-21,WLDS,1,27.65,1,0,1,22,4,1,11,1.0
,LNG Esports,Red,2023-10-21,WLDS,0,27.65,0,1,0,22,4,1,11,1.0
Champ 2,OKSavingsBank BRION Academy,Blue,2023-10-21,LAS,1,29.83,1,0,0,21,4,2,11,1.0
Champ 2,Liiv SANDBOX Academy,Red,2023-10-21,LAS,0,29.83,0,1,1,21,4,2,11,1.0
Champ 2,DN Freecs Academy,Blue,2023-10-21,LAS,1,30.08,0,0,1,34,4,1,14,2.0
Champ 2,KT Rolster Academy,Red,2023-10-21,LAS,0,30.08,1,1,0,34,4,1,14,2.0
Champ 2,T1 Esports Academy Rookies,Blue,2023-10-21,LAS,1,31.7,0,1,1,24,5,2,10,2.0
Champ 2,Hanwha Life Esports Academy,Red,2023-10-21,LAS,0,31.7,1,0,0,24,5,2,10,2.0
Champ 2,Dplus KIA Youth,Blue,2023-10-21,LAS,1,23.87,1,1,1,25,4,1,11,2.0
Champ 2,DRX Academy,Red,2023-10-21,LAS,0,23.87,0,0,0,25,4,1,11,2.0
,LNG Esports,Blue,2023-10-21,WLDS,1,28.5,1,1,1,16,4,1,8,1.0
,JD Gaming,Red,2023-10-21,WLDS,0,28.5,0,0,0,16,4,1,8,1.0
Champ 2,Liiv SANDBOX Academy,Blue,2023-10-21,LAS,1,32.45,1,1,1,54,4,1,9,1.0
Champ 2,OKSavingsBank BRION Academy,Red,2023-10-21,LAS,0,32.45,0,0,0,54,4,1,9,1.0
Champ 2,KT Rolster Academy,Blue,2023-10-21,LAS,1,24.15,1,1,1,35,3,1,12,3.0
Champ 2,DN Freecs Academy,Red,2023-10-21,LAS,0,24.15,0,0,0,35,3,1,12,3.0
,JD Gaming,Blue,2023-10-21,WLDS,1,26.58,0,1,0,20,3,1,10,1.0
,LNG Esports,Red,2023-10-21,WLDS,0,26.58,1,0,1,20,3,1,10,1.0
,G2 Esports,Blue,2023-10-21,WLDS,0,31.68,1,1,1,25,5,1,13,1.0
,Gen.G,Red,2023-10-21,WLDS,1,31.68,0,0,0,25,5,1,13,1.0
,G2 Esports,Blue,2023-10-21,WLDS,0,31.93,1,0,0,28,4,2,11,1.0
,Gen.G,Red,2023-10-21,WLDS,1,31.93,0,1,1,28,4,2,11,1.0
Champ 2,T1 Esports Academy Rookies,Blue,2023-10-22,LAS,1,32.22,0,1,1,30,5,1,10,2.0
Champ 2,Liiv SANDBOX Academy,Red,2023-10-22,LAS,0,32.22,1,0,0,30,5,1,10,2.0
Champ 2,Hanwha Life Esports Academy,Blue,2023-10-22,LAS,1,27.28,1,1,1,28,4,1,12,1.0
Champ 2,DN Freecs Academy,Red,2023-10-22,LAS,0,27.28,0,0,0,28,4,1,12,1.0
Champ 2,KT Rolster Academy,Blue,2023-10-22,LAS,1,23.05,1,1,1,30,3,1,12,2.0
Champ 2,OKSavingsBank BRION Academy,Red,2023-10-22,LAS,0,23.05,0,0,0,30,3,1,12,2.0
Champ 2,Gen.G Scholars,Blue,2023-10-22,LAS,1,29.37,0,0,1,34,4,2,11,1.0
Champ 2,DRX Academy,Red,2023-10-22,LAS,0,29.37,1,1,0,34,4,2,11,1.0
Champ 2,DN Freecs Academy,Blue,2023-10-22,LAS,1,34.0,0,1,1,36,5,1,12,3.0
Champ 2,Hanwha Life Esports Academy,Red,2023-10-22,LAS,0,34.0,1,0,0,36,5,1,12,3.0
Champ 2,Liiv SANDBOX Academy,Blue,2023-10-22,LAS,0,35.08,0,0,1,26,5,2,12,2.0
Champ 2,T1 Esports Academy Rookies,Red,2023-10-22,LAS,1,35.08,1,1,0,26,5,2,12,2.0
Champ 2,DRX Academy,Blue,2023-10-22,LAS,0,23.5,0,0,0,26,3,1,10,1.0
Champ 2,Gen.G Scholars,Red,2023-10-22,LAS,1,23.5,1,1,1,26,3,1,10,1.0
Champ 2,OKSavingsBank BRION Academy,Blue,2023-10-22,LAS,0,23.55,1,1,0,30,3,1,11,1.0
Champ 2,KT Rolster Academy,Red,2023-10-22,LAS,1,23.55,0,0,1,30,3,1,11,1.0
Champ 2,Liiv SANDBOX Academy,Blue,2023-10-22,LAS,0,49.73,1,1,0,49,6,3,14,2.0
Champ 2,Hanwha Life Esports Academy,Red,2023-10-22,LAS,1,49.73,0,0,1,49,6,3,14,2.0
Champ 2,OKSavingsBank BRION Academy,Blue,2023-10-22,LAS,1,24.65,1,1,1,19,3,1,7,1.0
Champ 2,DRX Academy,Red,2023-10-22,LAS,0,24.65,0,0,0,19,3,1,7,1.0
Champ 2,DN Freecs Academy,Blue,2023-10-22,LAS,0,24.88,1,0,0,36,3,1,9,1.0
Champ 2,Gen.G Scholars,Red,2023-10-22,LAS,1,24.88,0,1,1,36,3,1,9,1.0
Champ 2,Dplus KIA Youth,Blue,2023-10-22,LAS,0,31.5,0,1,0,36,4,2,15,2.0
Champ 2,KT Rolster Academy,Red,2023-10-22,LAS,1,31.5,1,0,1,36,4,2,15,2.0
,T1,Blue,2023-10-22,WLDS,1,22.42,1,1,1,15,3,1,12,2.0
,Cloud9,Red,2023-10-22,WLDS,0,22.42,0,0,0,15,3,1,12,2.0
Champ 2,DRX Academy,Blue,2023-10-22,LAS,0,24.55,1,0,0,29,4,1,11,3.0
Champ 2,OKSavingsBank BRION Academy,Red,2023-10-22,LAS,1,24.55,0,1,1,29,4,1,11,3.0
Champ 2,Gen.G Scholars,Blue,2023-10-22,LAS,1,28.7,0,0,1,37,4,2,13,1.0
Champ 2,DN Freecs Academy,Red,2023-10-22,LAS,0,28.7,1,1,0,37,4,2,13,1.0
,NRG Kia,Blue,2023-10-22,WLDS,1,41.67,1,1,0,46,7,3,14,2.0
,MAD Lions KOI,Red,2023-10-22,WLDS,0,41.67,0,0,1,46,7,3,14,2.0
Champ 2,Hanwha Life Esports Academy,Blue,2023-10-22,LAS,1,25.53,1,0,1,28,3,1,8,1.0
Champ 2,Liiv SANDBOX Academy,Red,2023-10-22,LAS,0,25.53,0,1,0,28,3,1,8,1.0
Champ 2,KT Rolster Academy,Blue,2023-10-22,LAS,1,24.83,0,0,1,37,3,1,10,1.0
Champ 2,Dplus KIA Youth,Red,2023-10-22,LAS,0,24.83,1,1,0,37,3,1,10,1.0
,Bilibili Gaming,Blue,2023-10-22,WLDS,1,32.98,0,0,1,23,5,1,12,2.0
,Fnatic,Red,2023-10-22,WLDS,0,32.98,1,1,0,23,5,1,12,2.0
,KT Rolster,Blue,2023-10-22,WLDS,1,38.67,0,0,1,34,6,2,9,1.0
,Weibo Gaming,Red,2023-10-22,WLDS,0,38.67,1,1,0,34,6,2,9,1.0
,Team Liquid,Blue,2023-10-23,WLDS,0,28.48,1,1,0,23,3,1,10,1.0
,GAM Esports,Red,2023-10-23,WLDS,1,28.48,0,0,1,23,3,1,10,1.0
,Team Liquid,Blue,2023-10-23,WLDS,1,25.18,0,0,1,20,3,1,10,1.0
,GAM Esports,Red,2023-10-23,WLDS,0,25.18,1,1,0,20,3,1,10,1.0
,GAM Esports,Blue,2023-10-23,WLDS,1,34.6,1,1,1,23,5,2,15,3.0
,Team Liquid,Red,2023-10-23,WLDS,0,34.6,0,0,0,23,5,2,15,3.0
,Dplus KIA,Blue,2023-10-23,WLDS,1,24.57,0,0,1,24,3,1,12,2.0
,Team BDS,Red,2023-10-23,WLDS,0,24.57,1,1,0,24,3,1,12,2.0
,Team BDS,Blue,2023-10-23,WLDS,0,24.43,0,0,0,12,3,1,11,2.0
,Dplus KIA,Red,2023-10-23,WLDS,1,24.43,1,1,1,12,3,1,11,2.0
BLX Masters,mCon esports,Blue,2023-10-23,ESLOL,1,27.87,0,0,1,22,4,1,11,1.0
BLX Masters,NXT,Red,2023-10-23,ESLOL,0,27.87,1,1,0,22,4,1,11,1.0
BLX Masters,Rift Sloths,Blue,2023-10-23,ESLOL,1,27.13,1,1,1,40,3,1,11,3.0
BLX Masters,24 7 Tower Dive,Red,2023-10-23,ESLOL,0,27.13,0,0,0,40,3,1,11,3.0
BLX Masters,NXT,Blue,2023-10-23,ESLOL,0,31.5,0,1,0,46,4,1,12,1.0
BLX Masters,mCon esports,Red,2023-10-23,ESLOL,1,31.5,1,0,1,46,4,1,12,1.0
BLX Masters,Rift Sloths,Blue,2023-10-23,ESLOL,1,23.22,1,1,1,37,4,1,12,1.0
BLX Masters,24 7 Tower Dive,Red,2023-10-23,ESLOL,0,23.22,0,0,0,37,4,1,12,1.0
BLX Masters,Team sucrée au sucre,Blue,2023-10-23,ESLOL,0,31.77,1,0,1,37,5,2,12,1.0
BLX Masters,Pertinax Esports,Red,2023-10-23,ESLOL,1,31.77,0,1,0,37,5,2,12,1.0
BLX Masters,Aurora,Blue,2023-10-23,ESLOL,0,22.87,1,0,0,19,3,1,8,1.0
BLX Masters,RQS Esports,Red,2023-10-23,ESLOL,1,22.87,0,1,1,19,3,1,8,1.0
BLX Masters,RQS Esports,Blue,2023-10-23,ESLOL,1,28.98,0,1,1,35,4,1,10,1.0
BLX Masters,Aurora,Red,2023-10-23,ESLOL,0,28.98,1,0,0,35,4,1,10,1.0
BLX Masters,Pertinax Esports,Blue,2023-10-23,ESLOL,1,36.52,0,1,0,36,5,3,14,2.0
BLX Masters,Team sucrée au sucre,Red,2023-10-23,ESLOL,0,36.52,1,0,1,36,5,3,14,2.0
,Finetwork KOI,Blue,2023-10-24,IC,1,32.32,1,0,1,19,4,2,18,4.0
,BWE Esports,Red,2023-10-24,IC,0,32.32,0,1,0,19,4,2,18,4.0
BLX Masters,Dynasty,Blue,2023-10-24,ESLOL,0,27.4,1,1,0,30,3,0,8,1.0
BLX Masters,La Menace Francophone,Red,2023-10-24,ESLOL,1,27.4,0,0,1,30,3,0,8,1.0
,Finetwork KOI,Blue,2023-10-24,IC,1,25.4,1,0,1,12,4,1,13,2.0
,BWE Esports,Red,2023-10-24,IC,0,25.4,0,1,0,12,4,1,13,2.0
BLX Masters,Myth Esports,Blue,2023-10-24,ESLOL,1,28.95,1,1,1,33,4,1,10,1.0
BLX Masters,Vlaams Erfgoed,Red,2023-10-24,ESLOL,0,28.95,0,0,0,33,4,1,10,1.0
,Ramboot Club,Blue,2023-10-24,IC,0,35.72,1,1,0,24,5,2,16,1.0
,UCAM Esports,Red,2023-10-24,IC,1,35.72,0,0,1,24,5,2,16,1.0
BLX Masters,Dynasty,Blue,2023-10-24,ESLOL,1,21.92,1,0,1,36,3,1,10,1.0
BLX Masters,La Menace Francophone,Red,2023-10-24,ESLOL,0,21.92,0,1,0,36,3,1,10,1.0
BLX Masters,Myth Esports,Blue,2023-10-24,ESLOL,1,17.55,1,1,1,24,2,0,8,1.0
BLX Masters,Vlaams Erfgoed,Red,2023-10-24,ESLOL,0,17.55,0,0,0,24,2,0,8,1.0
BLX Masters,Dynasty,Blue,2023-10-24,ESLOL,1,24.28,0,1,1,39,3,1,13,3.0
BLX Masters,La Menace Francophone,Red,2023-10-24,ESLOL,0,24.28,1,0,0,39,3,1,13,3.0
,UCAM Esports,Blue,2023-10-24,IC,1,27.65,1,1,1,33,4,1,11,2.0
,Ramboot Club,Red,2023-10-24,IC,0,27.65,0,0,0,33,4,1,11,2.0
BLX Masters,Jörmungang,Blue,2023-10-24,ESLOL,1,23.83,0,1,1,30,3,1,12,2.0
BLX Masters,Senshi eSports,Red,2023-10-24,ESLOL,0,23.83,1,0,0,30,3,1,12,2.0
BLX Masters,Fullclear Esports,Blue,2023-10-24,ESLOL,0,36.03,0,0,0,43,5,3,15,2.0
BLX Masters,Meow Gaming Club,Red,2023-10-24,ESLOL,1,36.03,1,1,1,43,5,3,15,2.0
BLX Masters,Jörmungang,Blue,2023-10-24,ESLOL,1,28.47,0,1,0,43,4,1,14,3.0
BLX Masters,Senshi eSports,Red,2023-10-24,ESLOL,0,28.47,1,0,1,43,4,1,14,3.0
BLX Masters,Fullclear Esports,Blue,2023-10-24,ESLOL,0,24.67,1,0,0,41,3,1,11,2.0
BLX Masters,Meow Gaming Club,Red,2023-10-24,ESLOL,1,24.67,0,1,1,41,3,1,11,2.0
,Los Heretics,Blue,2023-10-25,IC,1,29.47,1,0,1,31,4,1,11,1.0
,Wizards,Red,2023-10-25,IC,0,29.47,0,1,0,31,4,1,11,1.0
,Los Heretics,Blue,2023-10-25,IC,1,27.92,1,1,0,43,3,1,11,1.0
,Wizards,Red,2023-10-25,IC,0,27.92,0,0,1,43,3,1,11,1.0
,White Dragons,Blue,2023-10-25,IC,0,28.03,0,0,0,19,4,1,13,2.0
,Rebels Gaming,Red,2023-10-25,IC,1,28.03,1,1,1,19,4,1,13,2.0
,Rebels Gaming,Blue,2023-10-25,IC,1,23.97,1,1,1,23,3,1,9,1.0
,White Dragons,Red,2023-10-25,IC,0,23.97,0,0,0,23,3,1,9,1.0
,Cloud9,Blue,2023-10-26,WLDS,1,40.32,1,0,1,34,5,3,10,2.0
,Fnatic,Red,2023-10-26,WLDS,0,40.32,0,1,0,34,5,3,10,2.0
,Fnatic,Blue,2023-10-26,WLDS,1,27.73,1,0,0,30,4,1,13,1.0
,Cloud9,Red,2023-10-26,WLDS,0,27.73,0,1,1,30,4,1,13,1.0
,Cloud9,Blue,2023-10-26,WLDS,0,32.33,1,0,0,42,5,2,14,2.0
,Fnatic,Red,2023-10-26,WLDS,1,32.33,0,1,1,42,5,2,14,2.0
,MAD Lions KOI,Blue,2023-10-26,WLDS,0,32.22,0,0,0,34,5,1,13,1.0
,Weibo Gaming,Red,2023-10-26,WLDS,1,32.22,1,1,1,34,5,1,13,1.0
,MAD Lions KOI,Blue,2023-10-26,WLDS,0,28.97,0,0,0,24,4,2,13,2.0
,Weibo Gaming,Red,2023-10-26,WLDS,1,28.97,1,1,1,24,4,2,13,2.0
BLX Masters,NXT,Blue,2023-10-26,ESLOL,1,26.28,1,1,1,31,4,1,11,2.0
BLX Masters,Aurora,Red,2023-10-26,ESLOL,0,26.28,0,0,0,31,4,1,11,2.0
BLX Masters,Team sucrée au sucre,Blue,2023-10-26,ESLOL,1,30.42,1,0,1,45,4,2,14,3.0
BLX Masters,24 7 Tower Dive,Red,2023-10-26,ESLOL,0,30.42,0,1,0,45,4,2,14,3.0
BLX Masters,NXT,Blue,2023-10-26,ESLOL,1,30.2,1,1,1,34,5,2,13,3.0
BLX Masters,Aurora,Red,2023-10-26,ESLOL,0,30.2,0,0,0,34,5,2,13,3.0
BLX Masters,24 7 Tower Dive,Blue,2023-10-26,ESLOL,0,30.72,1,1,1,52,4,2,10,1.0
BLX Masters,Team sucrée au sucre,Red,2023-10-26,ESLOL,1,30.72,0,0,0,52,4,2,10,1.0
BLX Masters,mCon esports,Blue,2023-10-26,ESLOL,1,27.68,0,0,1,39,4,1,12,2.0
BLX Masters,RQS Esports,Red,2023-10-26,ESLOL,0,27.68,1,1,0,39,4,1,12,2.0
BLX Masters,Rift Sloths,Blue,2023-10-26,ESLOL,0,31.97,1,0,0,32,5,2,14,2.0
BLX Masters,Pertinax Esports,Red,2023-10-26,ESLOL,1,31.97,0,1,1,32,5,2,14,2.0
BLX Masters,RQS Esports,Blue,2023-10-26,ESLOL,1,25.88,1,1,0,33,4,1,12,1.0
BLX Masters,mCon esports,Red,2023-10-26,ESLOL,0,25.88,0,0,1,33,4,1,12,1.0
BLX Masters,Rift Sloths,Blue,2023-10-26,ESLOL,0,28.62,0,0,0,23,4,1,10,2.0
BLX Masters,Pertinax Esports,Red,2023-10-26,ESLOL,1,28.62,1,1,1,23,4,1,10,2.0
BLX Masters,mCon esports,Blue,2023-10-26,ESLOL,1,27.48,1,1,0,34,4,1,11,1.0
BLX Masters,RQS Esports,Red,2023-10-26,ESLOL,0,27.48,0,0,1,34,4,1,11,1.0
,Dplus KIA,Blue,2023-10-27,WLDS,1,26.42,1,1,0,11,4,1,11,2.0
,GAM Esports,Red,2023-10-27,WLDS,0,26.42,0,0,1,11,4,1,11,2.0
,GAM Esports,Blue,2023-10-27,WLDS,0,25.88,1,0,0,25,4,1,10,1.0
,Dplus KIA,Red,2023-10-27,WLDS,1,25.88,0,1,1,25,4,1,10,1.0
,KT Rolster,Blue,2023-10-27,WLDS,0,35.5,1,0,1,22,5,2,12,3.0
,LNG Esports,Red,2023-10-27,WLDS,1,35.5,0,1,0,22,5,2,12,3.0
,KT Rolster,Blue,2023-10-27,WLDS,1,32.57,0,1,0,17,4,2,12,2.0
,LNG Esports,Red,2023-10-27,WLDS,0,32.57,1,0,1,17,4,2,12,2.0
,LNG Esports,Blue,2023-10-27,WLDS,1,24.33,0,0,1,20,3,1,9,1.0
,KT Rolster,Red,2023-10-27,WLDS,0,24.33,1,1,0,20,3,1,9,1.0
BLX Masters,Fullclear Esports,Blue,2023-10-27,ESLOL,0,29.78,0,0,0,25,4,1,11,1.0
BLX Masters,La Menace Francophone,Red,2023-10-27,ESLOL,1,29.78,1,1,1,25,4,1,11,1.0
BLX Masters,Fullclear Esports,Blue,2023-10-27,ESLOL,1,40.12,1,1,0,56,6,3,16,2.0
BLX Masters,La Menace Francophone,Red,2023-10-27,ESLOL,0,40.12,0,0,1,56,6,3,16,2.0
BLX Masters,Fullclear Esports,Blue,2023-10-27,ESLOL,1,33.32,0,0,1,41,4,1,17,3.0
BLX Masters,La Menace Francophone,Red,2023-10-27,ESLOL,0,33.32,1,1,0,41,4,1,17,3.0
BLX Masters,Dynasty,Blue,2023-10-27,ESLOL,0,28.27,0,1,0,43,4,1,12,2.0
BLX Masters,Meow Gaming Club,Red,2023-10-27,ESLOL,1,28.27,1,0,1,43,4,1,12,2.0
BLX Masters,Myth Esports,Blue,2023-10-27,ESLOL,1,21.4,1,1,1,29,3,0,9,2.0
BLX Masters,Jörmungang,Red,2023-10-27,ESLOL,0,21.4,0,0,0,29,3,0,9,2.0
BLX Masters,Dynasty,Blue,2023-10-27,ESLOL,0,26.48,0,1,0,36,4,1,13,3.0
BLX Masters,Meow Gaming Club,Red,2023-10-27,ESLOL,1,26.48,1,0,1,36,4,1,13,3.0
BLX Masters,Jörmungang,Blue,2023-10-27,ESLOL,0,29.1,0,0,1,39,4,2,15,2.0
BLX Masters,Myth Esports,Red,2023-10-27,ESLOL,1,29.1,1,1,0,39,4,2,15,2.0
Champ 2,T1 Esports Academy Rookies,Blue,2023-10-28,LAS,1,36.07,1,0,0,37,5,3,16,4.0
Champ 2,KT Rolster Academy,Red,2023-10-28,LAS,0,36.07,0,1,1,37,5,3,16,4.0
Champ 2,Liiv SANDBOX Academy,Blue,2023-10-28,LAS,0,32.58,0,0,0,25,5,1,12,2.0
Champ 2,DN Freecs Academy,Red,2023-10-28,LAS,1,32.58,1,1,1,25,5,1,12,2.0
Champ 2,Gen.G Scholars,Blue,2023-10-28,LAS,1,28.22,1,0,0,40,3,2,10,1.0
Champ 2,Dplus KIA Youth,Red,2023-10-28,LAS,0,28.22,0,1,1,40,3,2,10,1.0
Champ 2,Hanwha Life Esports Academy,Blue,2023-10-28,LAS,0,29.48,0,1,1,22,5,2,11,1.0
Champ 2,OKSavingsBank BRION Academy,Red,2023-10-28,LAS,1,29.48,1,0,0,22,5,2,11,1.0
Champ 2,Dplus KIA Youth,Blue,2023-10-28,LAS,1,41.67,1,1,0,64,7,4,18,4.0
Champ 2,Gen.G Scholars,Red,2023-10-28,LAS,0,41.67,0,0,1,64,7,4,18,4.0
Champ 2,DN Freecs Academy,Blue,2023-10-28,LAS,1,26.35,1,1,1,22,3,0,8,1.0
Champ 2,Liiv SANDBOX Academy,Red,2023-10-28,LAS,0,26.35,0,0,0,22,3,0,8,1.0
Champ 2,KT Rolster Academy,Blue,2023-10-28,LAS,1,23.6,0,0,0,24,3,1,10,2.0
Champ 2,T1 Esports Academy Rookies,Red,2023-10-28,LAS,0,23.6,1,1,1,24,3,1,10,2.0
Champ 2,OKSavingsBank BRION Academy,Blue,2023-10-28,LAS,1,34.65,0,1,1,33,5,3,14,1.0
Champ 2,Hanwha Life Esports Academy,Red,2023-10-28,LAS,0,34.65,1,0,0,33,5,3,14,1.0
Champ 2,Dplus KIA Youth,Blue,2023-10-28,LAS,1,28.67,1,0,1,29,4,2,11,1.0
Champ 2,Liiv SANDBOX Academy,Red,2023-10-28,LAS,0,28.67,0,1,0,29,4,2,11,1.0
Champ 2,KT Rolster Academy,Blue,2023-10-28,LAS,1,21.4,0,0,1,33,3,0,8,1.0
Champ 2,Hanwha Life Esports Academy,Red,2023-10-28,LAS,0,21.4,1,1,0,33,3,0,8,1.0
Champ 2,OKSavingsBank BRION Academy,Blue,2023-10-28,LAS,0,35.55,1,1,0,38,5,3,14,2.0
Champ 2,Gen.G Scholars,Red,2023-10-28,LAS,1,35.55,0,0,1,38,5,3,14,2.0
,NRG Kia,Blue,2023-10-28,WLDS,1,31.05,0,1,1,26,4,1,11,2.0
,G2 Esports,Red,2023-10-28,WLDS,0,31.05,1,0,0,26,4,1,11,2.0
Champ 2,Liiv SANDBOX Academy,Blue,2023-10-28,LAS,0,28.72,1,1,1,31,4,1,12,1.0
Champ 2,Dplus KIA Youth,Red,2023-10-28,LAS,1,28.72,0,0,0,31,4,1,12,1.0
Champ 2,Hanwha Life Esports Academy,Blue,2023-10-28,LAS,0,27.92,0,0,1,51,4,1,11,2.0
Champ 2,KT Rolster Academy,Red,2023-10-28,LAS,1,27.92,1,1,0,51,4,1,11,2.0
Champ 2,T1 Esports Academy Rookies,Blue,2023-10-28,LAS,1,23.55,1,0,1,31,3,1,10,1.0
Champ 2,DRX Academy,Red,2023-10-28,LAS,0,23.55,0,1,0,31,3,1,10,1.0
Champ 2,Gen.G Scholars,Blue,2023-10-28,LAS,1,30.17,1,1,1,49,4,2,11,2.0
